"singular","IP","experimentName","group","picture","response0","see_pl","see_sg","sound1","sound2","time","trialnumber","userCode","userFileName","view","pl.exists","remove","plural","vowel","shape","IPA","responseV","mapping","success","response2","responseMatch","responseShapeMatch","success2"
"kref-m","69.43.129.125","fixed4b01","trochee","anteater","ker-fup","false","false",1,NA,2011-11-01 17:12:15,35,"GNS28 69.43.129.125",28,"test.ejs",TRUE,FALSE,"krof-m","e","trochee","krefəm","","e",FALSE,"","",FALSE,FALSE
"kref-m","64.134.228.2","fixed4b01","trochee","bunny","creifl","false","false",1,NA,2011-11-01 17:20:36,47,"BAK32 64.134.228.2",32,"test.ejs",TRUE,FALSE,"krof-m","e","trochee","krefəm","","e",FALSE,"","",FALSE,FALSE
"kref-m","75.54.237.220","fixed4b01","trochee","butterfly","nikraf-m","false","false",1,NA,2011-11-02 15:42:20,43,"YOW112 75.54.237.220",112,"test.ejs",TRUE,FALSE,"krof-m","e","trochee","krefəm","a","ea",FALSE,"a-","trochee",TRUE,FALSE
"kref-m","76.94.100.202","fixed4b01","iamb","robot","nikref-m","false","true",1,NA,2011-11-02 12:12:58,29,"VTX97 76.94.100.202",97,"test.ejs",TRUE,FALSE,"krof-m","e","trochee","krefəm","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"kref-m","76.198.225.74","fixed4b01","iamb","rainbow","krif-m","false","true",1,NA,2011-11-02 10:42:52,23,"FVC94 76.198.225.74",94,"test.ejs",TRUE,FALSE,"krof-m","e","trochee","krefəm","i","ei",FALSE,"i-","trochee",TRUE,FALSE
"kref-m","108.0.125.68","fixed4b01","trochee","hippo","cri-fum","false","false",1,NA,2011-11-01 14:28:05,47,"PLV9 108.0.125.68",9,"test.ejs",TRUE,FALSE,"krof-m","e","trochee","krefəm","","e",FALSE,"","",FALSE,FALSE
"kref-m","174.126.133.36","fixed4b01","trochee","elmo","krof-m","false","false",1,NA,2011-11-01 14:49:24,41,"RKQ14 174.126.133.36",14,"test.ejs",TRUE,FALSE,"krof-m","e","trochee","krefəm","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"kref-m","71.218.62.224","fixed4b01","iamb","shirt","krof-m","false","true",1,NA,2011-11-02 12:18:47,27,"PKR98 71.218.62.224",98,"test.ejs",TRUE,FALSE,"krof-m","e","trochee","krefəm","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"kref-m","69.207.36.82","fixed4b01","trochee","heart","krof-m","false","true",1,1,2011-11-01 18:03:19,12,"VTK38 69.207.36.82",38,"train.ejs",TRUE,FALSE,"krof-m","e","trochee","krefəm","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"kref-m","24.73.0.252","fixed4b01","iamb","winnie","krof-m","false","true",1,NA,2011-11-01 16:58:42,34,"BTX21 24.73.0.252",21,"test.ejs",TRUE,FALSE,"krof-m","e","trochee","krefəm","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"kref-m","74.141.100.247","fixed4b01","trochee","top","krof-m","false","true",1,1,2011-11-01 17:30:05,18,"GCH35 74.141.100.247",35,"train.ejs",TRUE,FALSE,"krof-m","e","trochee","krefəm","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"kref-m","216.218.120.126","fixed4b01","iamb","robot","nikref-m","false","true",1,NA,2011-11-01 18:18:23,23,"IQC41 216.218.120.126",41,"test.ejs",TRUE,FALSE,"krof-m","e","trochee","krefəm","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"kref-m","50.129.132.212","fixed4b01","trochee","bottle","nikra-fim","false","false",2,NA,2011-11-01 20:10:32,43,"ZMM64 50.129.132.212",64,"test.ejs",TRUE,FALSE,"krof-m","e","trochee","krefəm","","e",FALSE,"","",FALSE,FALSE
"kref-m","98.77.0.48","fixed4b01","iamb","princess","nikref-m","false","false",2,NA,2011-11-02 05:26:35,41,"AGQ75 98.77.0.48",75,"test.ejs",TRUE,FALSE,"krof-m","e","trochee","krefəm","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"kref-m","68.111.84.165","fixed4b01","iamb","snake","nicrath-m","false","false",1,NA,2011-11-01 20:10:07,46,"JFZ62 68.111.84.165",62,"test.ejs",TRUE,FALSE,"krof-m","e","trochee","krefəm","a","ea",FALSE,"a-","trochee",TRUE,FALSE
"kref-m","173.70.86.63","fixed4b01","trochee","boat","","true","true",1,1,2011-11-01 19:48:24,7,"HZB59 173.70.86.63",59,"train.ejs",FALSE,FALSE,"krof-m","e","trochee","krefəm","","e",FALSE,"","",FALSE,FALSE
"kref-m","216.134.251.175","fixed4b01","trochee","snake","krof-m","false","true",1,1,2011-11-01 16:49:28,19,"VDG20 216.134.251.175",20,"train.ejs",TRUE,FALSE,"krof-m","e","trochee","krefəm","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"kref-m","24.20.45.219","fixed4b01","trochee","fridge","krof-m","false","true",1,1,2011-11-01 14:20:18,19,"ZXC8 24.20.45.219",8,"train.ejs",TRUE,FALSE,"krof-m","e","trochee","krefəm","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"kref-m","76.200.133.109","fixed4b01","iamb","elmo","krof-m","false","false",1,NA,2011-11-01 17:30:40,46,"GCI34 76.200.133.109",34,"test.ejs",TRUE,FALSE,"krof-m","e","trochee","krefəm","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"kresh-k","64.134.228.2","fixed4b01","trochee","ear","krosh-k.","false","true",1,1,2011-11-01 17:14:58,10,"BAK32 64.134.228.2",32,"train.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"kresh-k","74.89.75.130","fixed4b01","trochee","sumo","kri-shk","false","false",1,NA,2011-11-01 14:21:11,38,"MQU6 74.89.75.130",6,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","i","ei",FALSE,"i-","trochee",TRUE,FALSE
"kresh-k","69.43.129.125","fixed4b01","trochee","score","","true","true",1,1,2011-11-01 17:06:01,6,"GNS28 69.43.129.125",28,"train.ejs",FALSE,FALSE,"krosh-k","e","trochee","kreʃək","","e",FALSE,"","",FALSE,FALSE
"kresh-k","173.70.86.63","fixed4b01","trochee","penguin","krosh-k","false","true",1,NA,2011-11-01 19:52:31,31,"HZB59 173.70.86.63",59,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"kresh-k","72.225.17.119","fixed4b01","iamb","piglet","nikrey-shk","false","false",1,NA,2011-11-01 19:48:57,37,"PTW56 72.225.17.119",56,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"kresh-k","71.215.177.196","fixed4b01","trochee","bicycle","nikresh-k","false","false",1,NA,2011-11-01 18:14:49,36,"XQS40 71.215.177.196",40,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"kresh-k","68.36.27.194","fixed4b01","trochee","bed","krosh-k","false","true",1,NA,2011-11-01 14:27:04,24,"IVC11 68.36.27.194",11,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"kresh-k","99.56.220.128","fixed4b01","iamb","apple","krosh-k","false","true",1,NA,2011-11-01 18:44:07,28,"QLM45 99.56.220.128",45,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"kresh-k","65.50.34.222","fixed4b01","iamb","elmo","krish-k","false","true",1,NA,2011-11-02 10:45:33,29,"WIZ95 65.50.34.222",95,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","i","ei",FALSE,"i-","trochee",TRUE,FALSE
"kresh-k","50.51.6.133","fixed4b01","trochee","ball","krosh-k","false","true",1,1,2011-11-01 16:41:22,16,"CFX18 50.51.6.133",18,"train.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"kresh-k","98.85.220.20","fixed4b01","iamb","turtle","nikresh-k","false","true",1,NA,2011-11-01 19:49:03,27,"EAQ57 98.85.220.20",57,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"kresh-k","66.212.221.41","fixed4b01","iamb","gift","nicre-shik","false","false",1,NA,2011-11-01 19:55:51,46,"PXS54 66.212.221.41",54,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","","e",FALSE,"","",FALSE,FALSE
"kresh-k","50.82.4.160","fixed4b01","trochee","phone","nikr-shuk","false","false",1,NA,2011-11-01 14:18:50,40,"EXE6 50.82.4.160",6,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","u","eu",FALSE,"-u","iamb",FALSE,FALSE
"kresh-k","76.94.100.202","fixed4b01","iamb","ballerina","nikresh-k","false","true",1,NA,2011-11-02 12:11:37,22,"VTX97 76.94.100.202",97,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"kresh-k","129.137.162.142","fixed4b01","trochee","flag","","true","true",1,1,2011-11-01 20:02:28,6,"NSW63 129.137.162.142",63,"train.ejs",FALSE,FALSE,"krosh-k","e","trochee","kreʃək","","e",FALSE,"","",FALSE,FALSE
"kresh-k","122.203.92.186","fixed4b01","trochee","sumo","","true","true",1,1,2011-11-01 19:48:11,4,"EPS59 122.203.92.186",59,"train.ejs",FALSE,FALSE,"krosh-k","e","trochee","kreʃək","","e",FALSE,"","",FALSE,FALSE
"kresh-k","68.225.214.181","fixed4b01","trochee","bird","kros-k","false","false",1,NA,2011-11-01 19:44:47,41,"XPH54 68.225.214.181",54,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"kresh-k","12.28.192.38","fixed4b01","trochee","turtle","kro-sec","false","false",4,NA,2011-11-01 17:44:06,44,"ZIX30 12.28.192.38",30,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","","e",FALSE,"","",FALSE,FALSE
"kresh-k","189.34.55.57","fixed4b01","iamb","car","creish-ik","false","false",1,NA,2011-11-02 05:08:41,48,"BSH72 189.34.55.57",72,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","","e",FALSE,"","",FALSE,FALSE
"kresh-k","99.156.238.151","fixed4b01","trochee","elmo","nikresh-k","false","true",1,NA,2011-11-01 14:18:43,22,"JBQ8 99.156.238.151",8,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"kresh-k","98.209.144.108","fixed4b01","trochee","penguin","","true","true",1,1,2011-11-01 18:09:38,4,"NJH41 98.209.144.108",41,"train.ejs",FALSE,FALSE,"krosh-k","e","trochee","kreʃək","","e",FALSE,"","",FALSE,FALSE
"kresh-k","147.9.141.88","fixed4b01","trochee","bottle","nikresh-k","false","true",1,NA,2011-11-02 14:33:42,29,"BDG104 147.9.141.88",104,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"kresh-k","108.0.125.68","fixed4b01","trochee","laptop","krosh-k","false","true",1,1,2011-11-01 14:19:55,13,"PLV9 108.0.125.68",9,"train.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"kresh-k","75.202.51.35","fixed4b01","trochee","backpack","krosh-k","false","true",1,NA,2011-11-01 18:15:35,22,"YTU40 75.202.51.35",40,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"kresh-k","71.197.29.166","fixed4b01","iamb","penguin","nikresh-k","false","true",1,NA,2011-11-01 18:45:51,23,"THK48 71.197.29.166",48,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"kresh-k","24.20.45.219","fixed4b01","trochee","rainbow","krosh-k","false","true",1,1,2011-11-01 14:20:05,18,"ZXC8 24.20.45.219",8,"train.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"kresh-k","66.168.81.24","fixed4b01","trochee","bird","krish-k","false","true",1,NA,2011-11-02 14:45:30,21,"VPI107 66.168.81.24",107,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","i","ei",FALSE,"i-","trochee",TRUE,FALSE
"kresh-k","71.190.34.67","fixed4b01","trochee","plant","","true","true",1,1,2011-11-01 16:41:56,8,"RYP21 71.190.34.67",21,"train.ejs",FALSE,FALSE,"krosh-k","e","trochee","kreʃək","","e",FALSE,"","",FALSE,FALSE
"kresh-k","139.140.210.147","fixed4b01","trochee","drum","nikr-chk","false","false",1,NA,2011-11-01 17:18:41,36,"LUT31 139.140.210.147",31,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","","e",FALSE,"","",FALSE,FALSE
"kresh-k","98.164.215.165","fixed4b01","iamb","tv","cray-shok","false","false",1,NA,2011-11-01 19:47:09,45,"CAU56 98.164.215.165",56,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","","e",FALSE,"","",FALSE,FALSE
"kresh-k","97.114.74.163","fixed4b01","trochee","dragon","","true","true",1,1,2011-11-01 19:31:13,6,"LFD52 97.114.74.163",52,"train.ejs",FALSE,FALSE,"krosh-k","e","trochee","kreʃək","","e",FALSE,"","",FALSE,FALSE
"kresh-k","208.54.86.252","fixed4b01","trochee","score","nikresh-k","false","true",1,NA,2011-11-02 15:36:50,31,"FQL112 208.54.86.252",112,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"kresh-k","76.179.18.106","fixed4b01","iamb","clown","nicrech-k","false","false",1,NA,2011-11-01 14:31:36,46,"PYK11 76.179.18.106",11,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"kresh-k","24.5.222.97","fixed4b01","trochee","damsel","nikresho-k","false","false",10,NA,2011-11-02 14:55:35,48,"HOD107 24.5.222.97",107,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","","e",FALSE,"","",FALSE,FALSE
"kresh-k","75.21.87.84","fixed4b01","iamb","acorn","nicresk","false","false",2,NA,2011-11-01 16:46:15,44,"MCN19 75.21.87.84",19,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","e","ee",FALSE,"","",FALSE,FALSE
"kresh-k","71.254.88.120","fixed4b01","iamb","laptop","creshok","false","false",1,NA,2011-11-01 18:11:05,41,"ONH36 71.254.88.120",36,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","","e",FALSE,"","",FALSE,FALSE
"kresh-k","76.177.73.208","fixed4b01","trochee","damsel","krosh-k","false","true",1,1,2011-11-01 17:10:04,17,"HAX29 76.177.73.208",29,"train.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"kresh-k","68.83.216.46","fixed4b01","trochee","racket","nikrey-shk","false","false",1,NA,2011-11-01 18:32:55,42,"HYE44 68.83.216.46",44,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"kresh-k","50.129.132.212","fixed4b01","trochee","bed","nikra-shik","false","false",4,NA,2011-11-01 20:09:44,37,"ZMM64 50.129.132.212",64,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","","e",FALSE,"","",FALSE,FALSE
"kresh-k","209.6.29.139","fixed4b01","iamb","snake","nicre-shk","false","false",2,NA,2011-11-01 18:20:28,36,"ZPH42 209.6.29.139",42,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"kresh-k","24.179.68.128","fixed4b01","iamb","monkey","krash-k","false","true",1,NA,2011-11-02 12:17:34,30,"TPT97 24.179.68.128",97,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","a","ea",FALSE,"a-","trochee",TRUE,FALSE
"kresh-k","96.242.15.124","fixed4b01","trochee","puzzle","krish-k","false","true",1,NA,2011-11-01 16:29:35,31,"FTK16 96.242.15.124",16,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","i","ei",FALSE,"i-","trochee",TRUE,FALSE
"kresh-k","69.235.85.190","fixed4b01","iamb","balloon","nikresh-k","false","true",1,NA,2011-11-01 14:32:25,32,"PZY10 69.235.85.190",10,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"kresh-k","76.20.42.195","fixed4b01","trochee","eye","krosh-k","false","true",1,1,2011-11-01 16:50:42,18,"BSF23 76.20.42.195",23,"train.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"kresh-k","108.70.71.53","fixed4b01","iamb","backpack","nikresh-k","false","true",1,NA,2011-11-01 16:51:09,28,"NHQ22 108.70.71.53",22,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"kresh-k","69.253.145.89","fixed4b01","trochee","truck","kra-shok","false","false",1,NA,2011-11-02 14:35:23,43,"RXQ103 69.253.145.89",103,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","","e",FALSE,"","",FALSE,FALSE
"kresh-k","69.207.36.82","fixed4b01","trochee","puppy","krosh-k","false","true",1,1,2011-11-01 18:03:04,11,"VTK38 69.207.36.82",38,"train.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"kresh-k","108.43.142.13","fixed4b01","trochee","umbrella","nik-re-shik","false","false",1,NA,2011-11-02 14:51:19,40,"GNQ108 108.43.142.13",108,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","","e",FALSE,"","",FALSE,FALSE
"kresh-k","67.41.99.209","fixed4b01","trochee","puppy","krish-k","false","true",1,NA,2011-11-02 15:01:11,31,"KAR111 67.41.99.209",111,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","i","ei",FALSE,"i-","trochee",TRUE,FALSE
"kresh-k","97.97.150.33","fixed4b01","iamb","monkey","nikresh-k","false","true",11,NA,2011-11-01 17:22:52,26,"OKA34 97.97.150.33",34,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"kresh-k","144.89.189.131","fixed4b01","iamb","gun","krash-k","false","true",1,NA,2011-11-01 18:27:39,29,"GQI44 144.89.189.131",44,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","a","ea",FALSE,"a-","trochee",TRUE,FALSE
"kresh-k","50.13.201.36","fixed4b01","trochee","dog","","true","true",1,1,2011-11-01 20:15:17,5,"WYQ66 50.13.201.36",66,"train.ejs",FALSE,FALSE,"krosh-k","e","trochee","kreʃək","","e",FALSE,"","",FALSE,FALSE
"kresh-k","174.126.133.36","fixed4b01","trochee","duck","krosh-k","false","true",3,1,2011-11-01 14:43:33,13,"RKQ14 174.126.133.36",14,"train.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"kresh-k","68.190.54.152","fixed4b01","trochee","queen","krosh-k","false","true",1,NA,2011-11-01 18:23:31,33,"RDO43 68.190.54.152",43,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"kresh-k","68.110.240.160","fixed4b01","trochee","church","cri-shik","false","false",1,NA,2011-11-01 16:43:24,37,"IHZ19 68.110.240.160",19,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","","e",FALSE,"","",FALSE,FALSE
"kresh-k","68.191.178.26","fixed4b01","trochee","frog","nicrash-k","false","false",1,NA,2011-11-02 14:17:08,49,"SZJ100 68.191.178.26",100,"test.ejs",TRUE,FALSE,"krosh-k","e","trochee","kreʃək","a","ea",FALSE,"a-","trochee",TRUE,FALSE
